2023
9, 95, 962
130.5, 96, 96
20, 96, 872
6.5, 97, 940
18, 97, 1952
113.5, 98, 98
3.5, 99, 1174
3, 99, 1606
136.5, 100, 100
16, 101, 890
14, 101, 946
3.5, 101, 1378
153.5, 102, 102
9, 103, 1220
23.5, 103, 1722
119.5, 104, 104
10, 104, 2020
17, 105, 22
12.5, 105, 1560
151, 106, 106
20.5, 106, 446
4, 106, 876
5.5, 106, 1392
16, 107, 152
20, 107, 1358
164.5, 108, 108
1.5, 110, 8
102, 110, 110
7, 111, 1418
124, 112, 112
8, 112, 426
3, 112, 568
25, 113, 648
142.5, 114, 114
11, 114, 448
2.5, 114, 1118
14, 114, 1960
24.5, 115, 1932
132, 116, 116
6, 116, 878
14, 116, 1456
7, 117, 1948
111, 118, 118
5.5, 118, 1854
114, 120, 120
7, 120, 1460
105.5, 122, 122
5, 122, 1750
20, 123, 1576
103, 124, 124
2.5, 124, 930
182.5, 126, 126
24, 126, 1824
23.5, 126, 1920
13.5, 127, 630
22.5, 128, 114
123, 128, 128
1, 129, 78
13.5, 129, 1150
9, 129, 1914
122, 130, 130
9, 130, 892
12.5, 130, 1028
11.5, 131, 118
22, 131, 2004
135, 132, 132
14, 132, 492
9.5, 132, 1314
114.5, 134, 134
17.5, 135, 1200
122.5, 136, 136
8.5, 137, 330
1, 137, 1052
19.5, 137, 1498
112.5, 138, 138
12, 138, 1736
16, 139, 636
10, 139, 1382
154, 140, 140
7, 140, 1366
112.5, 142, 142
20.5, 143, 1364
122.5, 144, 144
16.5, 144, 1986
5.5, 145, 318
18.5, 146, 2
172, 146, 146
23.5, 146, 204
23.5, 147, 1996
111.5, 148, 148
11, 148, 1688
152, 150, 150
14, 150, 1488
3, 151, 1358
133.5, 152, 152
25.5, 152, 308
7.5, 152, 1524
5.5, 153, 248
161, 154, 154
9, 155, 1094
147, 156, 156
5, 156, 1152
120.5, 158, 158
17, 158, 890
3, 158, 1984
108.5, 160, 160
8, 160, 702
4, 161, 728
102, 162, 162
1.5, 162, 1670
14, 163, 1358
25.5, 163, 1646
149.5, 164, 164
18.5, 164, 510
22, 164, 1504
9, 165, 300
117.5, 166, 166
7.5, 166, 1176
4.5, 166, 1232
23, 167, 962
20.5, 167, 1654
108, 168, 168
7.5, 168, 1684
15, 169, 1230
22.5, 169, 1298
21, 169, 1490
11, 169, 1596
104, 170, 170
22.5, 171, 1920
1.5, 172, 90
156.5, 172, 172
25, 172, 190
5, 172, 1174
4.5, 173, 888
125, 174, 174
22, 175, 780
15, 175, 1408
18, 175, 1684
103.5, 176, 176
132, 178, 178
7.5, 178, 362
11, 178, 1988
25.5, 179, 798
148.5, 180, 180
6, 180, 508
24.5, 180, 1536
176, 182, 182
25.5, 182, 410
23.5, 182, 968
21, 183, 716
144, 184, 184
1.5, 184, 482
9, 185, 492
127.5, 186, 186
128, 188, 188
24.5, 188, 1736
3, 188, 1924
23.5, 189, 318
19.5, 189, 1378
130.5, 190, 190
8, 190, 336
2, 190, 588
114, 192, 192
13.5, 192, 558
14, 193, 424
18.5, 193, 1324
16, 193, 1766
125.5, 194, 194
19.5, 194, 694
3, 194, 1872
2.5, 194, 1894
7.5, 195, 228
6, 195, 1336
140.5, 196, 196
19, 196, 1084
10, 197, 1024
1, 197, 1606
133.5, 198, 198
5.5, 198, 450
18.5, 198, 862
16, 199, 1842
103.5, 200, 200
22, 201, 46
8, 201, 1076
4, 201, 1872
123, 202, 202
21.5, 203, 1180
121, 204, 204
17, 206, 20
131.5, 206, 206
2.5, 206, 518
8, 206, 824
3.5, 206, 1358
19, 207, 368
22, 207, 876
152.5, 208, 208
2.5, 208, 1072
19.5, 208, 1430
8, 208, 1548
5, 209, 204
11.5, 209, 1624
114.5, 210, 210
6.5, 210, 716
8.5, 211, 14
11.5, 211, 668
21, 211, 1510
152, 212, 212
25.5, 212, 1164
4.5, 212, 1792
15, 212, 1840
24.5, 213, 126
22, 213, 1002
146, 214, 214
7.5, 214, 1098
22.5, 215, 1536
7.5, 215, 1886
114, 216, 216
13.5, 216, 742
24.5, 217, 152
23, 217, 1304
14, 217, 2022
153, 218, 218
22.5, 219, 1646
13.5, 219, 1832
143.5, 220, 220
16.5, 220, 274
15, 220, 774
11.5, 220, 1612
130, 222, 222
5, 222, 344
6.5, 222, 1560
4.5, 223, 36
6.5, 223, 1918
24.5, 224, 162
142.5, 224, 224
4, 224, 1368
125, 226, 226
11, 226, 942
8, 226, 1200
25.5, 227, 1746
144, 228, 228
24, 228, 604
15.5, 229, 1042
120, 230, 230
17.5, 230, 796
15, 231, 218
10, 231, 594
133.5, 232, 232
15.5, 233, 1338
124, 234, 234
23.5, 234, 1260
160.5, 236, 236
5, 237, 562
132.5, 238, 238
138.5, 240, 240
15.5, 241, 862
25, 241, 1144
1.5, 241, 1938
155, 242, 242
22, 242, 832
7.5, 242, 900
2, 242, 1570
124.5, 244, 244
2.5, 244, 1790
125.5, 246, 246
25, 246, 1514
159, 248, 248
10.5, 249, 1322
1, 249, 1986
133.5, 250, 250
23, 250, 492
1, 250, 770
6, 251, 104
184.5, 252, 252
19, 252, 768
19, 252, 1262
13, 253, 476
139, 254, 254
135.5, 256, 256
18.5, 257, 1148
123.5, 258, 258
11, 259, 528
138.5, 260, 260
18.5, 260, 532
136.5, 262, 262
22, 262, 422
23.5, 263, 362
8.5, 263, 1214
104, 264, 264
117, 266, 266
16.5, 266, 378
102, 268, 268
1.5, 268, 1614
108, 270, 270
7.5, 270, 1378
9, 271, 1470
108, 272, 272
8, 273, 1788
124, 274, 274
25.5, 275, 676
167, 276, 276
19, 276, 340
16.5, 276, 808
16, 277, 1574
106.5, 278, 278
21, 279, 326
136.5, 280, 280
20.5, 280, 546
15.5, 280, 1198
142, 282, 282
21, 282, 1282
9, 283, 760
25, 283, 1474
12.5, 284, 64
138, 284, 284
12, 284, 1268
10.5, 285, 1022
104, 286, 286
15, 287, 492
11.5, 287, 1970
121.5, 288, 288
5.5, 288, 1194
14.5, 288, 1790
1, 288, 1952
2.5, 289, 978
141.5, 290, 290
139, 292, 292
23.5, 292, 558
15, 292, 1210
13.5, 293, 1030
124, 294, 294
5, 295, 44
24, 295, 950
123, 296, 296
22.5, 296, 860
11.5, 297, 6
8.5, 297, 142
128.5, 298, 298
17.5, 298, 776
8.5, 298, 1778
128.5, 300, 300
5, 300, 718
22, 300, 1528
2, 301, 1402
151, 302, 302
21, 302, 1840
10, 303, 742
162, 304, 304
19, 304, 1412
124.5, 306, 306
24, 306, 1722
13, 307, 194
151, 308, 308
16, 308, 652
18.5, 308, 1750
12.5, 310, 52
137, 310, 310
9, 311, 574
21, 311, 626
9.5, 311, 938
146.5, 312, 312
20.5, 312, 792
3.5, 312, 1838
17.5, 313, 272
1.5, 313, 1158
168.5, 314, 314
25.5, 314, 452
25.5, 315, 248
10, 315, 1656
16, 315, 1906
140.5, 316, 316
11, 317, 140
18, 317, 186
119.5, 318, 318
19, 318, 364
6, 319, 948
109, 320, 320
8.5, 320, 830
13.5, 321, 1790
106.5, 322, 322
6, 322, 526
134, 324, 324
11.5, 324, 1112
3, 326, 226
149.5, 326, 326
24, 326, 1138
19.5, 327, 106
10.5, 327, 642
184, 328, 328
22.5, 328, 458
14, 328, 590
25, 328, 1574
155, 330, 330
18, 330, 992
17, 330, 2006
2.5, 331, 1512
130.5, 332, 332
24.5, 332, 482
5.5, 332, 584
125.5, 334, 334
2.5, 334, 1868
14.5, 335, 170
4.5, 335, 238
155.5, 336, 336
22.5, 336, 1138
103.5, 338, 338
3, 338, 1692
123, 340, 340
7, 340, 1964
11.5, 341, 392
19.5, 341, 496
4.5, 341, 820
175, 342, 342
18, 342, 1600
16, 343, 426
125.5, 344, 344
3, 344, 994
6.5, 344, 1418
23, 345, 816
5, 346, 266
105.5, 346, 346
23.5, 347, 962
114.5, 348, 348
14, 348, 444
13.5, 349, 812
112, 350, 350
11.5, 350, 684
7, 351, 750
141.5, 352, 352
7.5, 352, 1322
2.5, 352, 1528
17.5, 353, 528
1, 353, 1398
21, 353, 1694
7, 353, 1696
131, 354, 354
18.5, 354, 832
5.5, 354, 974
25.5, 355, 1028
25.5, 355, 1878
17, 356, 46
5, 356, 224
129, 356, 356
21, 357, 170
2, 357, 804
116, 358, 358
15.5, 358, 1370
2, 359, 822
22.5, 359, 1858
121, 360, 360
20.5, 360, 1252
22, 361, 432
135, 362, 362
13, 364, 168
130.5, 364, 364
3.5, 364, 1968
6, 365, 816
156, 366, 366
25.5, 367, 158
111.5, 368, 368
7, 369, 424
144.5, 370, 370
22, 370, 1582
14, 371, 1422
154, 372, 372
24.5, 372, 804
1, 372, 1668
12, 373, 1146
117, 374, 374
21.5, 375, 244
3, 375, 280
102, 376, 376
1.5, 376, 814
23.5, 377, 428
19.5, 378, 160
142.5, 378, 378
8.5, 379, 518
25.5, 379, 970
126, 380, 380
2.5, 381, 602
10.5, 382, 244
111, 382, 382
6, 383, 1850
139, 384, 384
12, 384, 1092
142.5, 386, 386
5.5, 387, 14
7.5, 387, 108
22.5, 387, 1640
104, 388, 388
3.5, 388, 2002
16, 389, 1070
13.5, 389, 1242
164.5, 390, 390
11.5, 390, 700
6.5, 390, 1048
9.5, 391, 844
133.5, 392, 392
23, 392, 1830
4.5, 393, 822
12.5, 393, 1316
111, 394, 394
6.5, 394, 946
4, 394, 1088
1.5, 395, 908
19, 396, 34
158, 396, 396
20, 396, 674
8.5, 396, 1482
10, 396, 1674
16.5, 397, 786
9.5, 398, 10
134, 398, 398
16, 398, 490
8, 398, 946
11.5, 399, 1614
18, 399, 1992
176.5, 400, 400
18.5, 400, 1280
11.5, 400, 1434
18, 401, 324
126, 402, 402
117, 404, 404
16.5, 404, 1588
8, 405, 894
174, 406, 406
25.5, 406, 1076
8, 406, 1304
12.5, 407, 248
15.5, 408, 166
148, 408, 408
15, 408, 1392
7, 409, 722
25, 409, 918
124, 410, 410
6, 411, 646
2.5, 412, 248
142.5, 412, 412
6, 412, 1838
21, 413, 554
16.5, 414, 148
136.5, 414, 414
19.5, 414, 894
9.5, 415, 336
22.5, 415, 550
134.5, 416, 416
160, 418, 418
9.5, 418, 1444
14, 418, 1524
18.5, 418, 1646
7, 419, 54
19, 419, 608
132, 420, 420
13.5, 420, 1238
14, 421, 1048
4, 422, 36
17.5, 422, 212
137, 422, 422
4, 423, 788
2.5, 424, 302
107.5, 424, 424
12, 425, 624
105, 426, 426
15.5, 428, 80
116, 428, 428
5.5, 429, 586
10.5, 429, 826
123, 430, 430
2, 431, 166
126.5, 432, 432
16, 432, 1116
10, 432, 1174
10.5, 433, 866
11.5, 433, 1460
18.5, 433, 1916
159, 434, 434
25, 434, 1404
10.5, 435, 174
180.5, 436, 436
18.5, 436, 1310
25, 436, 1550
22, 436, 1934
11.5, 437, 616
9, 437, 1034
8.5, 437, 1670
8, 438, 266
124, 438, 438
2, 439, 120
14, 439, 494
6.5, 439, 1404
117.5, 440, 440
3, 440, 1640
17, 441, 1156
111.5, 442, 442
20.5, 443, 260
8, 443, 460
138.5, 444, 444
11.5, 444, 1494
24, 444, 1536
4.5, 446, 260
13, 446, 388
161, 446, 446
20, 446, 1518
23, 446, 2008
160, 448, 448
17, 448, 954
11, 449, 662
18.5, 449, 1114
115.5, 450, 450
13, 451, 182
9.5, 452, 422
140, 452, 452
4, 452, 494
1, 452, 1304
7, 453, 1466
6, 454, 116
112, 454, 454
153, 456, 456
17, 456, 1024
6, 456, 1460
21.5, 456, 1602
119.5, 458, 458
3, 458, 1794
12, 459, 1220
122, 460, 460
13, 461, 772
6.5, 461, 1556
152.5, 462, 462
16.5, 462, 904
22, 462, 1044
4.5, 463, 498
9, 463, 1042
20, 463, 1930
103, 464, 464
23.5, 465, 990
3.5, 465, 1282
126, 466, 466
23, 467, 1492
123, 468, 468
9.5, 469, 162
119.5, 470, 470
15.5, 470, 750
3.5, 470, 1980
23.5, 471, 218
12.5, 471, 1088
17, 472, 128
126.5, 472, 472
9, 472, 1034
9, 473, 1766
109, 474, 474
5, 475, 974
142, 476, 476
8, 476, 1368
135.5, 478, 478
14, 478, 1690
11.5, 478, 1722
22.5, 479, 304
143, 480, 480
10.5, 480, 560
19.5, 480, 832
4.5, 481, 52
107, 482, 482
6.5, 482, 670
24, 483, 1166
151.5, 484, 484
8.5, 484, 898
13, 484, 1302
8, 484, 1768
21.5, 484, 1882
13.5, 485, 430
18.5, 485, 934
173, 486, 486
22, 486, 1338
24, 487, 512
20.5, 487, 1294
10.5, 488, 378
2.5, 488, 434
146.5, 488, 488
25.5, 488, 1538
9.5, 489, 824
150.5, 490, 490
17.5, 490, 1918
8, 490, 1964
119, 492, 492
14, 493, 448
15, 493, 680
159, 494, 494
15.5, 494, 1546
18, 495, 800
9, 495, 1880
112, 496, 496
10.5, 497, 822
121.5, 498, 498
6.5, 499, 476
116.5, 500, 500
16, 500, 906
4, 501, 112
6.5, 501, 336
18.5, 501, 506
148.5, 502, 502
19, 502, 1246
13, 502, 1322
16, 502, 1866
24, 503, 862
24, 503, 1202
10.5, 503, 1968
118, 504, 504
148, 506, 506
16.5, 506, 1944
14, 506, 1990
14.5, 507, 1460
162.5, 508, 508
19, 508, 1148
15.5, 508, 1774
14.5, 509, 1104
25.5, 509, 1430
15, 510, 294
16.5, 510, 300
157.5, 510, 510
19.5, 511, 552
19.5, 511, 946
131.5, 512, 512
12.5, 512, 1370
18.5, 513, 1328
4, 513, 1406
6, 514, 462
106.5, 514, 514
12.5, 515, 1346
122.5, 516, 516
145.5, 518, 518
3.5, 518, 816
5, 519, 274
144, 520, 520
22, 521, 902
24.5, 521, 1690
1, 522, 178
101.5, 522, 522
107.5, 524, 524
7, 524, 952
8.5, 525, 1080
1.5, 525, 1206
21, 525, 1766
147, 526, 526
18.5, 527, 4
8.5, 527, 670
2, 528, 340
102.5, 528, 528
2.5, 529, 554
16.5, 529, 794
1.5, 529, 1140
116, 530, 530
4.5, 530, 1680
23, 531, 1052
123, 532, 532
12, 533, 54
10.5, 533, 166
18.5, 533, 532
111.5, 534, 534
8.5, 535, 1144
135.5, 536, 536
17.5, 536, 1382
12.5, 537, 1160
122.5, 538, 538
19.5, 538, 762
24, 539, 446
6.5, 539, 950
7.5, 540, 444
157, 540, 540
13.5, 540, 560
5, 542, 392
147, 542, 542
10, 542, 1896
10.5, 543, 312
25, 543, 1826
108.5, 544, 544
6, 545, 1866
102.5, 546, 546
6, 547, 8
12, 547, 242
6, 547, 1658
109.5, 548, 548
9, 548, 1368
14.5, 549, 1492
13, 550, 252
117.5, 550, 550
25, 551, 664
116.5, 552, 552
16, 552, 1120
124, 554, 554
13.5, 555, 962
152.5, 556, 556
18, 558, 220
134.5, 558, 558
7.5, 559, 1956
137.5, 560, 560
3, 562, 142
103.5, 562, 562
22, 563, 1198
154, 564, 564
12, 564, 618
10, 565, 128
25.5, 565, 1076
129.5, 566, 566
14.5, 566, 1428
124.5, 568, 568
17.5, 568, 922
6, 569, 1304
1, 570, 546
104, 570, 570
17.5, 571, 1894
13.5, 571, 1904
122.5, 572, 572
9, 573, 54
16.5, 573, 178
110, 574, 574
24, 575, 1040
7.5, 576, 196
18, 576, 552
143, 576, 576
17, 576, 1830
21, 577, 886
16, 578, 96
167.5, 578, 578
15, 578, 876
12, 578, 1398
11.5, 579, 180
11.5, 579, 1904
18, 579, 1996
9, 580, 264
109.5, 580, 580
19.5, 581, 970
155.5, 582, 582
12, 582, 738
22, 583, 282
15.5, 583, 712
15, 584, 120
7, 584, 198
157.5, 584, 584
18.5, 584, 874
16.5, 584, 1588
3.5, 585, 328
149.5, 586, 586
7.5, 588, 186
108, 588, 588
24.5, 589, 1540
106.5, 590, 590
6, 590, 806
14.5, 591, 1498
9, 592, 40
135, 592, 592
13, 593, 1690
17.5, 594, 182
171.5, 594, 594
11, 594, 1596
25, 595, 94
148, 596, 596
5.5, 596, 1970
13.5, 597, 672
151.5, 598, 598
12.5, 598, 1166
20.5, 599, 1328
132, 600, 600
4, 600, 810
22.5, 600, 1756
7.5, 601, 412
14.5, 601, 1422
15.5, 602, 488
147.5, 602, 602
13, 603, 30
23.5, 603, 1684
17.5, 604, 450
133, 604, 604
9.5, 605, 272
6.5, 605, 1226
19, 605, 1448
16.5, 606, 2
117, 606, 606
13.5, 607, 1652
124.5, 608, 608
2.5, 608, 688
21.5, 608, 1334
170, 610, 610
128, 612, 612
2, 613, 710
121, 614, 614
10.5, 616, 150
111, 616, 616
9.5, 617, 280
12, 617, 1358
135, 618, 618
23, 618, 1804
151, 620, 620
7.5, 620, 724
18, 620, 808
18.5, 620, 1526
14.5, 621, 228
11, 621, 830
3.5, 621, 1470
10.5, 622, 402
119, 622, 622
7, 623, 2002
10, 624, 438
123.5, 624, 624
13, 624, 922
121.5, 626, 626
21, 626, 1400
146.5, 628, 628
3.5, 629, 30
1.5, 629, 1948
133, 630, 630
23, 631, 1592
21, 631, 1624
10, 631, 2016
110.5, 632, 632
2, 632, 1588
21.5, 633, 1472
4, 633, 1678
103.5, 634, 634
3, 634, 1652
6, 635, 1762
21, 636, 266
18.5, 636, 348
174.5, 636, 636
24.5, 637, 1226
1.5, 638, 50
147, 638, 638
16, 639, 388
18.5, 639, 1434
126, 640, 640
9.5, 640, 1978
11.5, 640, 1982
17.5, 641, 1320
163.5, 642, 642
21, 642, 858
19, 643, 408
18.5, 643, 662
25.5, 643, 1556
139.5, 644, 644
12, 644, 896
13, 644, 1896
15, 645, 384
1.5, 645, 816
22.5, 645, 2010
122.5, 646, 646
25.5, 648, 530
166, 648, 648
20, 650, 336
167, 650, 650
3.5, 650, 786
19.5, 650, 2008
139.5, 652, 652
142, 654, 654
8, 654, 928
4.5, 654, 1034
22, 654, 1866
7, 656, 422
129, 656, 656
25.5, 657, 844
18, 657, 1468
151.5, 658, 658
13, 658, 1074
11.5, 658, 1798
10, 658, 2008
147, 660, 660
14.5, 660, 672
6.5, 660, 1508
20.5, 661, 1992
147, 662, 662
1.5, 663, 842
3.5, 663, 1742
22.5, 663, 1886
124.5, 664, 664
14, 664, 1324
10, 664, 1352
170.5, 666, 666
21.5, 666, 1020
16.5, 667, 252
11.5, 667, 1224
101.5, 668, 668
1, 668, 682
24.5, 669, 1928
107, 670, 670
7, 671, 1138
154.5, 672, 672
21, 672, 1546
10.5, 672, 1980
5, 673, 1532
23, 673, 1544
148.5, 674, 674
24.5, 674, 802
9, 676, 84
25, 676, 148
140, 676, 676
25, 677, 1498
103.5, 678, 678
4.5, 679, 854
134, 680, 680
133.5, 682, 682
24.5, 682, 940
16.5, 683, 246
23, 683, 648
5.5, 684, 418
106, 684, 684
23, 685, 1928
13.5, 686, 592
122.5, 686, 686
4.5, 686, 688
5.5, 687, 14
22, 688, 218
23, 688, 246
145.5, 688, 688
10.5, 689, 1458
21, 690, 442
121.5, 690, 690
3, 691, 60
7, 691, 1780
141, 692, 692
16, 692, 944
10, 692, 2004
11.5, 693, 1078
169.5, 694, 694
19, 694, 852
21.5, 695, 1622
14.5, 695, 1902
127, 696, 696
2.5, 696, 1768
142.5, 698, 698
11.5, 698, 1172
136, 700, 700
15, 701, 586
15, 701, 1170
119.5, 702, 702
2.5, 702, 1380
2, 702, 1436
13.5, 703, 1730
2.5, 704, 220
128.5, 704, 704
22, 704, 1096
9, 705, 438
12, 705, 928
12.5, 705, 1730
6.5, 706, 130
140.5, 706, 706
6, 706, 1238
2.5, 706, 1304
19.5, 707, 1560
17.5, 708, 506
156.5, 708, 708
15, 708, 1326
3, 709, 560
6, 709, 750
25.5, 709, 1182
149.5, 710, 710
20, 710, 1902
142.5, 712, 712
1, 713, 1710
145.5, 714, 714
10, 715, 546
8.5, 715, 1956
3.5, 716, 288
20, 716, 648
167.5, 716, 716
23, 716, 792
20.5, 716, 926
20, 717, 886
4.5, 717, 1132
162, 718, 718
13.5, 718, 758
23.5, 718, 1892
6, 720, 118
130.5, 720, 720
24, 720, 1294
14.5, 722, 554
159.5, 722, 722
25.5, 722, 1104
13, 723, 1794
8, 724, 632
163.5, 724, 724
18.5, 725, 1668
124, 726, 726
23.5, 726, 1736
6.5, 727, 1436
150.5, 728, 728
23.5, 728, 1574
20.5, 729, 1548
123.5, 730, 730
23, 730, 1376
8.5, 732, 200
142.5, 732, 732
7, 732, 760
2, 733, 976
23.5, 733, 1360
141, 734, 734
7.5, 734, 1386
7.5, 734, 1862
16, 735, 1816
137, 736, 736
16.5, 736, 1286
20, 736, 1886
16.5, 737, 1110
141.5, 738, 738
7, 738, 1770
16, 738, 1860
12.5, 739, 1348
9.5, 740, 384
143.5, 740, 740
24, 740, 860
5.5, 740, 1760
1, 741, 1030
113, 742, 742
7, 742, 2020
3, 743, 628
118.5, 744, 744
23.5, 745, 410
20, 745, 1372
19.5, 745, 1928
110, 746, 746
4.5, 746, 1110
17.5, 747, 452
3, 747, 1646
139, 748, 748
14.5, 748, 1090
18.5, 748, 1342
107.5, 750, 750
110.5, 752, 752
10, 752, 1480
125.5, 754, 754
2.5, 755, 874
119.5, 756, 756
162, 758, 758
10, 758, 794
3, 759, 1040
11.5, 760, 482
2.5, 760, 606
10.5, 760, 712
134.5, 760, 760
4, 761, 444
22.5, 762, 504
123, 762, 762
19, 763, 1390
15.5, 763, 1906
4.5, 764, 174
120, 764, 764
15, 764, 1282
140.5, 766, 766
24, 766, 1590
10.5, 767, 314
24, 767, 1350
22, 768, 254
162, 768, 768
10, 768, 924
24.5, 769, 270
6, 769, 352
18.5, 769, 1880
127.5, 770, 770
119, 772, 772
18.5, 772, 1692
14, 773, 360
21, 774, 190
138, 774, 774
23.5, 775, 222
117, 776, 776
16.5, 776, 1328
122.5, 778, 778
22, 778, 1030
7.5, 779, 776
3, 779, 874
4, 779, 1552
150.5, 780, 780
2.5, 780, 1428
23.5, 780, 1692
4, 781, 1420
11, 782, 150
22.5, 782, 212
139.5, 782, 782
5.5, 782, 1746
22, 783, 1394
20, 784, 2
1, 784, 514
138, 784, 784
23.5, 785, 172
23.5, 785, 650
108, 786, 786
6.5, 786, 884
1, 786, 920
164, 788, 788
22, 788, 850
10, 789, 974
131.5, 790, 790
18.5, 790, 920
134.5, 792, 792
15.5, 792, 1130
12, 792, 1952
15, 793, 480
159.5, 794, 794
10.5, 794, 1636
18, 795, 1648
117.5, 796, 796
13, 796, 876
4, 796, 1680
5, 797, 684
20, 797, 1168
108.5, 798, 798
3.5, 798, 1294
1, 800, 784
104.5, 800, 800
3, 800, 1526
18.5, 801, 100
3, 801, 902
104.5, 802, 802
7.5, 803, 862
109, 804, 804
3, 804, 1634
13.5, 805, 360
107.5, 806, 806
7, 806, 1644
18, 807, 400
11, 807, 1668
148.5, 808, 808
2.5, 809, 268
7.5, 810, 736
126.5, 810, 810
13, 810, 1458
19, 811, 1944
9.5, 812, 742
132.5, 812, 812
9, 813, 238
15, 813, 426
105.5, 814, 814
5, 814, 1412
15.5, 815, 1868
132, 816, 816
21.5, 816, 1870
6.5, 816, 1900
9.5, 817, 304
23, 817, 756
2, 818, 736
126, 818, 818
23.5, 819, 562
14.5, 820, 108
128, 820, 820
2.5, 820, 1626
5.5, 821, 1050
18.5, 822, 72
141, 822, 822
18.5, 822, 1540
3.5, 822, 1798
15, 823, 778
133.5, 824, 824
23, 825, 1488
120.5, 826, 826
20, 826, 1878
10.5, 827, 698
126, 828, 828
25.5, 828, 1208
19.5, 829, 198
13.5, 829, 690
137.5, 830, 830
12, 830, 1418
21, 831, 644
155, 832, 832
13, 832, 1044
12, 832, 1636
3.5, 833, 1426
7, 833, 1776
10.5, 833, 1802
22.5, 834, 266
162.5, 834, 834
102.5, 836, 836
2, 836, 1000
117, 838, 838
2, 839, 1066
115, 840, 840
14.5, 840, 1826
3.5, 841, 1590
11.5, 842, 296
115, 842, 842
1.5, 842, 1822
14.5, 844, 604
161.5, 844, 844
18, 846, 170
143.5, 846, 846
25, 846, 1396
112.5, 848, 848
14.5, 849, 1526
115.5, 850, 850
19.5, 851, 1706
4.5, 852, 270
105, 852, 852
19, 853, 130
13.5, 853, 1502
22.5, 854, 574
167.5, 854, 854
21.5, 855, 270
12, 855, 1126
124.5, 856, 856
24, 856, 1866
22.5, 857, 838
19.5, 857, 1178
20, 858, 646
154, 858, 858
18, 858, 1516
16.5, 859, 172
108, 860, 860
22.5, 861, 364
12.5, 861, 1860
4, 862, 622
117.5, 862, 862
13.5, 864, 688
133, 864, 864
15, 864, 1692
1.5, 864, 1950
12, 865, 1704
3.5, 866, 42
165, 866, 866
19, 866, 1546
7, 867, 130
9.5, 867, 186
5, 867, 1176
13.5, 868, 128
152.5, 868, 868
21.5, 868, 1490
154, 870, 870
17.5, 870, 1858
102, 872, 872
10, 873, 224
23.5, 873, 1994
20, 874, 394
145.5, 874, 874
13, 874, 1220
2.5, 875, 232
14, 875, 504
131, 876, 876
